,HomeTeam,AwayTeam,FTR,pastHS,pastHC,pastAS,pastAC,pastHG,pastAG,HAS,HDS,AAS,ADS,Result,pastCornerDiff,pastGoalDiff,pastShotsDiff
192,Celta,Malaga,A,12.757575757575758,6.212121212121212,12.757575757575758,6.242424242424242,1.0606060606060606,0.9696969696969697,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,-1,-0.000918273645546372,0.002754820936639116,0.35720844811753905
193,Real Madrid,Barcelona,A,11.333333333333334,6.0606060606060606,9.696969696969697,5.424242424242424,2.484848484848485,2.4545454545454546,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,-1,0.01928374655647384,0.000918273645546372,0.26905417814508725
194,Malaga,Espanol,A,12.606060606060606,6.151515151515151,13.727272727272727,6.090909090909091,1.0,1.1818181818181819,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,0.001836547291092744,-0.005509641873278239,0.3461891643709825
195,Ath Madrid,Granada,H,10.212121212121213,5.515151515151516,15.393939393939394,5.757575757575758,1.4545454545454546,0.6666666666666666,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,-0.007346189164370976,0.023875114784205696,0.2892561983471075
196,Barcelona,Celta,H,9.757575757575758,5.121212121212121,12.727272727272727,6.090909090909091,2.484848484848485,1.0303030303030303,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.02938475665748393,0.0440771349862259,0.2644628099173554
197,Sevilla,Real Madrid,H,14.272727272727273,6.0,11.393939393939394,6.03030303030303,1.393939393939394,2.515151515151515,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,1,-0.000918273645546372,-0.03397612488521579,0.3562901744719927
198,Ath Bilbao,Ath Madrid,A,14.272727272727273,6.181818181818182,10.151515151515152,5.303030303030303,1.1515151515151516,1.4848484848484849,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,-1,0.026629935720844815,-0.010101010101010098,0.3875114784205694
199,Celta,Sevilla,H,12.818181818181818,6.333333333333333,14.363636363636363,6.242424242424242,1.0303030303030303,1.393939393939394,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,1,0.002754820936639116,-0.011019283746556478,0.3461891643709825
200,Espanol,Barcelona,A,13.848484848484848,5.848484848484849,9.757575757575758,5.151515151515151,1.1515151515151516,2.4242424242424243,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,-1,0.021120293847566585,-0.03856749311294766,0.3461891643709825
201,Sociedad,Real Madrid,A,13.909090909090908,6.363636363636363,11.484848484848484,6.03030303030303,1.7878787878787878,2.5757575757575757,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,-1,0.010101010101010091,-0.023875114784205693,0.3434343434343434
202,Malaga,Granada,H,12.666666666666666,6.121212121212121,15.151515151515152,5.878787878787879,1.0909090909090908,0.6363636363636364,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,1,0.007346189164370976,0.013774104683195591,0.36455463728190995
203,Sevilla,Espanol,H,14.454545454545455,6.393939393939394,13.93939393939394,5.909090909090909,1.4848484848484849,1.1515151515151516,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,1,0.014692378328741953,0.010101010101010098,0.40312213039485767
